date,species,species_plotting,spps,finclip_id,probe,temp,sal,mass_g,p_atm_smr,p_atm_pcrit,resp_id,resp_vol_mL,alpha,probe_pre_0,probe_pre_100,probe_post_0,probe_post_100,expt_period,time_min,do,po2_torr,umol_o2_per_sec,lc_sel_start,lc_sel_stop,lc_sel_duration_s,notes
12-May-17,Clinocottus_globiceps,Clinocottus globiceps,clgl,intop-inbottom,NFB0014,12,35,33.8,101.4,101.4,H,465.01,1.7206,0,100,4.4,110.5,smr,792.1137,88.0774,140.3406,-0.0142,05:00.0,11:45.0,420,"All probes from trials on 12-May-2018 were ~5% over 100% Air Sat (Drift ~5%), may have been due to cold (11.5C) probe drift check water temperature; Compare SMR, pcrit estimates with and without probe drift correction for all trials from 12-May-17, need to do in labchart"
12-May-17,Clinocottus_globiceps,Clinocottus globiceps,clgl,intop-inbottom,NFB0014,12,35,33.8,101.4,101.4,H,465.01,1.7206,0,100,4.4,110.5,smr,812.4544,88.2314,140.586,-0.0136,25:00.0,32:15.0,450,"All probes from trials on 12-May-2018 were ~5% over 100% Air Sat (Drift ~5%), may have been due to cold (11.5C) probe drift check water temperature; Compare SMR, pcrit estimates with and without probe drift correction for all trials from 12-May-17, need to do in labchart"
12-May-17,Clinocottus_globiceps,Clinocottus globiceps,clgl,intop-inbottom,NFB0014,12,35,33.8,101.4,101.4,H,465.01,1.7206,0,100,4.4,110.5,smr,833.9276,88.5051,141.0222,-0.0132,46:30.0,53:30.0,435,"All probes from trials on 12-May-2018 were ~5% over 100% Air Sat (Drift ~5%), may have been due to cold (11.5C) probe drift check water temperature; Compare SMR, pcrit estimates with and without probe drift correction for all trials from 12-May-17, need to do in labchart"
12-May-17,Clinocottus_globiceps,Clinocottus globiceps,clgl,intop-inbottom,NFB0014,12,35,33.8,101.4,101.4,H,465.01,1.7206,0,100,4.4,110.5,smr,855.28,87.283,139.0748,-0.0152,08:15.0,14:15.0,375,"All probes from trials on 12-May-2018 were ~5% over 100% Air Sat (Drift ~5%), may have been due to cold (11.5C) probe drift check water temperature; Compare SMR, pcrit estimates with and without probe drift correction for all trials from 12-May-17, need to do in labchart"
12-May-17,Clinocottus_globiceps,Clinocottus globiceps,clgl,intop-inbottom,NFB0014,12,35,33.8,101.4,101.4,H,465.01,1.7206,0,100,4.4,110.5,smr,875.7542,87.4489,139.3393,-0.0173,28:15.0,35:00.0,420,"All probes from trials on 12-May-2018 were ~5% over 100% Air Sat (Drift ~5%), may have been due to cold (11.5C) probe drift check water temperature; Compare SMR, pcrit estimates with and without probe drift correction for all trials from 12-May-17, need to do in labchart"
12-May-17,Clinocottus_globiceps,Clinocottus globiceps,clgl,intop-inbottom,NFB0014,12,35,33.8,101.4,101.4,H,465.01,1.7206,0,100,4.4,110.5,smr,896.2274,88.2166,140.5625,-0.0146,48:15.0,55:45.0,465,"All probes from trials on 12-May-2018 were ~5% over 100% Air Sat (Drift ~5%), may have been due to cold (11.5C) probe drift check water temperature; Compare SMR, pcrit estimates with and without probe drift correction for all trials from 12-May-17, need to do in labchart"
12-May-17,Clinocottus_globiceps,Clinocottus globiceps,clgl,intop-inbottom,NFB0014,12,35,33.8,101.4,101.4,H,465.01,1.7206,0,100,4.4,110.5,smr,917.7032,88.0513,140.299,-0.0162,10:15.0,16:30.0,390,"All probes from trials on 12-May-2018 were ~5% over 100% Air Sat (Drift ~5%), may have been due to cold (11.5C) probe drift check water temperature; Compare SMR, pcrit estimates with and without probe drift correction for all trials from 12-May-17, need to do in labchart"
12-May-17,Clinocottus_globiceps,Clinocottus globiceps,clgl,intop-inbottom,NFB0014,12,35,33.8,101.4,101.4,H,465.01,1.7206,0,100,4.4,110.5,smr,938.6799,88.3846,140.8301,-0.015,30:45.0,37:45.0,435,"All probes from trials on 12-May-2018 were ~5% over 100% Air Sat (Drift ~5%), may have been due to cold (11.5C) probe drift check water temperature; Compare SMR, pcrit estimates with and without probe drift correction for all trials from 12-May-17, need to do in labchart"
12-May-17,Clinocottus_globiceps,Clinocottus globiceps,clgl,intop-inbottom,NFB0014,12,35,33.8,101.4,101.4,H,465.01,1.7206,0,100,4.4,110.5,smr,959.1556,88.3298,140.7428,-0.0155,51:00.0,58:15.0,450,"All probes from trials on 12-May-2018 were ~5% over 100% Air Sat (Drift ~5%), may have been due to cold (11.5C) probe drift check water temperature; Compare SMR, pcrit estimates with and without probe drift correction for all trials from 12-May-17, need to do in labchart"
12-May-17,Clinocottus_globiceps,Clinocottus globiceps,clgl,intop-inbottom,NFB0014,12,35,33.8,101.4,101.4,H,465.01,1.7206,0,100,4.4,110.5,smr,980.7554,88.2618,140.6345,-0.0155,12:45.0,19:30.0,420,"All probes from trials on 12-May-2018 were ~5% over 100% Air Sat (Drift ~5%), may have been due to cold (11.5C) probe drift check water temperature; Compare SMR, pcrit estimates with and without probe drift correction for all trials from 12-May-17, need to do in labchart"
12-May-17,Clinocottus_globiceps,Clinocottus globiceps,clgl,intop-inbottom,NFB0014,12,35,33.8,101.4,101.4,H,465.01,1.7206,0,100,4.4,110.5,smr,1001.4796,88.2082,140.5491,-0.0158,33:30.0,40:00.0,405,"All probes from trials on 12-May-2018 were ~5% over 100% Air Sat (Drift ~5%), may have been due to cold (11.5C) probe drift check water temperature; Compare SMR, pcrit estimates with and without probe drift correction for all trials from 12-May-17, need to do in labchart"
12-May-17,Clinocottus_globiceps,Clinocottus globiceps,clgl,intop-inbottom,NFB0014,12,35,33.8,101.4,101.4,H,465.01,1.7206,0,100,4.4,110.5,smr,1022.4525,88.4141,140.8772,-0.0144,54:30.0,00:45.0,390,"All probes from trials on 12-May-2018 were ~5% over 100% Air Sat (Drift ~5%), may have been due to cold (11.5C) probe drift check water temperature; Compare SMR, pcrit estimates with and without probe drift correction for all trials from 12-May-17, need to do in labchart"
12-May-17,Clinocottus_globiceps,Clinocottus globiceps,clgl,intop-inbottom,NFB0014,12,35,33.8,101.4,101.4,H,465.01,1.7206,0,100,4.4,110.5,smr,1042.2958,84.9944,135.4282,-0.0184,13:00.0,21:45.0,540,"All probes from trials on 12-May-2018 were ~5% over 100% Air Sat (Drift ~5%), may have been due to cold (11.5C) probe drift check water temperature; Compare SMR, pcrit estimates with and without probe drift correction for all trials from 12-May-17, need to do in labchart"
12-May-17,Clinocottus_globiceps,Clinocottus globiceps,clgl,intop-inbottom,NFB0014,12,35,33.8,101.4,101.4,H,465.01,1.7206,0,100,4.4,110.5,smr,1064.66,87.2006,138.9436,-0.0159,36:00.0,43:15.0,450,"All probes from trials on 12-May-2018 were ~5% over 100% Air Sat (Drift ~5%), may have been due to cold (11.5C) probe drift check water temperature; Compare SMR, pcrit estimates with and without probe drift correction for all trials from 12-May-17, need to do in labchart"
12-May-17,Clinocottus_globiceps,Clinocottus globiceps,clgl,intop-inbottom,NFB0014,12,35,33.8,101.4,101.4,H,465.01,1.7206,0,100,4.4,110.5,smr,1086.0149,87.8136,139.9204,-0.0155,57:30.0,04:15.0,420,"All probes from trials on 12-May-2018 were ~5% over 100% Air Sat (Drift ~5%), may have been due to cold (11.5C) probe drift check water temperature; Compare SMR, pcrit estimates with and without probe drift correction for all trials from 12-May-17, need to do in labchart"
12-May-17,Clinocottus_globiceps,Clinocottus globiceps,clgl,intop-inbottom,NFB0014,12,35,33.8,101.4,101.4,H,465.01,1.7206,0,100,4.4,110.5,pcrit,1120.0564,90.9103,144.8544,-0.0156,32:15.0,37:15.0,315,"All probes from trials on 12-May-2018 were ~5% over 100% Air Sat (Drift ~5%), may have been due to cold (11.5C) probe drift check water temperature; Compare SMR, pcrit estimates with and without probe drift correction for all trials from 12-May-17, need to do in labchart"
12-May-17,Clinocottus_globiceps,Clinocottus globiceps,clgl,intop-inbottom,NFB0014,12,35,33.8,101.4,101.4,H,465.01,1.7206,0,100,4.4,110.5,pcrit,1125.3286,86.4747,137.7869,-0.0167,37:30.0,42:30.0,315,"All probes from trials on 12-May-2018 were ~5% over 100% Air Sat (Drift ~5%), may have been due to cold (11.5C) probe drift check water temperature; Compare SMR, pcrit estimates with and without probe drift correction for all trials from 12-May-17, need to do in labchart"
12-May-17,Clinocottus_globiceps,Clinocottus globiceps,clgl,intop-inbottom,NFB0014,12,35,33.8,101.4,101.4,H,465.01,1.7206,0,100,4.4,110.5,pcrit,1130.6071,82.092,130.8036,-0.0166,42:45.0,47:45.0,315,"All probes from trials on 12-May-2018 were ~5% over 100% Air Sat (Drift ~5%), may have been due to cold (11.5C) probe drift check water temperature; Compare SMR, pcrit estimates with and without probe drift correction for all trials from 12-May-17, need to do in labchart"
12-May-17,Clinocottus_globiceps,Clinocottus globiceps,clgl,intop-inbottom,NFB0014,12,35,33.8,101.4,101.4,H,465.01,1.7206,0,100,4.4,110.5,pcrit,1135.8817,77.5503,123.567,-0.0193,48:00.0,53:00.0,315,"All probes from trials on 12-May-2018 were ~5% over 100% Air Sat (Drift ~5%), may have been due to cold (11.5C) probe drift check water temperature; Compare SMR, pcrit estimates with and without probe drift correction for all trials from 12-May-17, need to do in labchart"
12-May-17,Clinocottus_globiceps,Clinocottus globiceps,clgl,intop-inbottom,NFB0014,12,35,33.8,101.4,101.4,H,465.01,1.7206,0,100,4.4,110.5,pcrit,1141.1595,72.6233,115.7164,-0.017,53:15.0,58:15.0,315,"All probes from trials on 12-May-2018 were ~5% over 100% Air Sat (Drift ~5%), may have been due to cold (11.5C) probe drift check water temperature; Compare SMR, pcrit estimates with and without probe drift correction for all trials from 12-May-17, need to do in labchart"
12-May-17,Clinocottus_globiceps,Clinocottus globiceps,clgl,intop-inbottom,NFB0014,12,35,33.8,101.4,101.4,H,465.01,1.7206,0,100,4.4,110.5,pcrit,1146.4333,68.1712,108.6225,-0.0167,58:30.0,03:30.0,315,"All probes from trials on 12-May-2018 were ~5% over 100% Air Sat (Drift ~5%), may have been due to cold (11.5C) probe drift check water temperature; Compare SMR, pcrit estimates with and without probe drift correction for all trials from 12-May-17, need to do in labchart"
12-May-17,Clinocottus_globiceps,Clinocottus globiceps,clgl,intop-inbottom,NFB0014,12,35,33.8,101.4,101.4,H,465.01,1.7206,0,100,4.4,110.5,pcrit,1151.7071,63.607,101.35,-0.0166,03:45.0,08:45.0,315,"All probes from trials on 12-May-2018 were ~5% over 100% Air Sat (Drift ~5%), may have been due to cold (11.5C) probe drift check water temperature; Compare SMR, pcrit estimates with and without probe drift correction for all trials from 12-May-17, need to do in labchart"
12-May-17,Clinocottus_globiceps,Clinocottus globiceps,clgl,intop-inbottom,NFB0014,12,35,33.8,101.4,101.4,H,465.01,1.7206,0,100,4.4,110.5,pcrit,1156.9793,59.3448,94.5587,-0.0162,09:00.0,14:00.0,315,"All probes from trials on 12-May-2018 were ~5% over 100% Air Sat (Drift ~5%), may have been due to cold (11.5C) probe drift check water temperature; Compare SMR, pcrit estimates with and without probe drift correction for all trials from 12-May-17, need to do in labchart"
12-May-17,Clinocottus_globiceps,Clinocottus globiceps,clgl,intop-inbottom,NFB0014,12,35,33.8,101.4,101.4,H,465.01,1.7206,0,100,4.4,110.5,pcrit,1162.2564,55.0169,87.6628,-0.0164,14:15.0,19:15.0,315,"All probes from trials on 12-May-2018 were ~5% over 100% Air Sat (Drift ~5%), may have been due to cold (11.5C) probe drift check water temperature; Compare SMR, pcrit estimates with and without probe drift correction for all trials from 12-May-17, need to do in labchart"
12-May-17,Clinocottus_globiceps,Clinocottus globiceps,clgl,intop-inbottom,NFB0014,12,35,33.8,101.4,101.4,H,465.01,1.7206,0,100,4.4,110.5,pcrit,1167.5278,50.9869,81.2414,-0.0143,19:30.0,24:30.0,315,"All probes from trials on 12-May-2018 were ~5% over 100% Air Sat (Drift ~5%), may have been due to cold (11.5C) probe drift check water temperature; Compare SMR, pcrit estimates with and without probe drift correction for all trials from 12-May-17, need to do in labchart"
12-May-17,Clinocottus_globiceps,Clinocottus globiceps,clgl,intop-inbottom,NFB0014,12,35,33.8,101.4,101.4,H,465.01,1.7206,0,100,4.4,110.5,pcrit,1172.8032,47.3599,75.4622,-0.0142,24:45.0,29:45.0,315,"All probes from trials on 12-May-2018 were ~5% over 100% Air Sat (Drift ~5%), may have been due to cold (11.5C) probe drift check water temperature; Compare SMR, pcrit estimates with and without probe drift correction for all trials from 12-May-17, need to do in labchart"
12-May-17,Clinocottus_globiceps,Clinocottus globiceps,clgl,intop-inbottom,NFB0014,12,35,33.8,101.4,101.4,H,465.01,1.7206,0,100,4.4,110.5,pcrit,1178.077,42.814,68.2189,-0.0171,30:00.0,35:00.0,315,"All probes from trials on 12-May-2018 were ~5% over 100% Air Sat (Drift ~5%), may have been due to cold (11.5C) probe drift check water temperature; Compare SMR, pcrit estimates with and without probe drift correction for all trials from 12-May-17, need to do in labchart"
12-May-17,Clinocottus_globiceps,Clinocottus globiceps,clgl,intop-inbottom,NFB0014,12,35,33.8,101.4,101.4,H,465.01,1.7206,0,100,4.4,110.5,pcrit,1183.3548,38.6143,61.5273,-0.0147,35:15.0,40:15.0,315,"All probes from trials on 12-May-2018 were ~5% over 100% Air Sat (Drift ~5%), may have been due to cold (11.5C) probe drift check water temperature; Compare SMR, pcrit estimates with and without probe drift correction for all trials from 12-May-17, need to do in labchart"
12-May-17,Clinocottus_globiceps,Clinocottus globiceps,clgl,intop-inbottom,NFB0014,12,35,33.8,101.4,101.4,H,465.01,1.7206,0,100,4.4,110.5,pcrit,1188.627,34.6601,55.2267,-0.0157,40:30.0,45:30.0,315,"All probes from trials on 12-May-2018 were ~5% over 100% Air Sat (Drift ~5%), may have been due to cold (11.5C) probe drift check water temperature; Compare SMR, pcrit estimates with and without probe drift correction for all trials from 12-May-17, need to do in labchart"
12-May-17,Clinocottus_globiceps,Clinocottus globiceps,clgl,intop-inbottom,NFB0014,12,35,33.8,101.4,101.4,H,465.01,1.7206,0,100,4.4,110.5,pcrit,1193.8976,30.6423,48.8247,-0.0141,45:45.0,50:45.0,315,"All probes from trials on 12-May-2018 were ~5% over 100% Air Sat (Drift ~5%), may have been due to cold (11.5C) probe drift check water temperature; Compare SMR, pcrit estimates with and without probe drift correction for all trials from 12-May-17, need to do in labchart"
12-May-17,Clinocottus_globiceps,Clinocottus globiceps,clgl,intop-inbottom,NFB0014,12,35,33.8,101.4,101.4,H,465.01,1.7206,0,100,4.4,110.5,pcrit,1199.1746,26.6475,42.4596,-0.0157,51:00.0,56:00.0,315,"All probes from trials on 12-May-2018 were ~5% over 100% Air Sat (Drift ~5%), may have been due to cold (11.5C) probe drift check water temperature; Compare SMR, pcrit estimates with and without probe drift correction for all trials from 12-May-17, need to do in labchart"
12-May-17,Clinocottus_globiceps,Clinocottus globiceps,clgl,intop-inbottom,NFB0014,12,35,33.8,101.4,101.4,H,465.01,1.7206,0,100,4.4,110.5,pcrit,1204.4476,22.2998,35.5321,-0.0175,56:15.0,01:15.0,315,"All probes from trials on 12-May-2018 were ~5% over 100% Air Sat (Drift ~5%), may have been due to cold (11.5C) probe drift check water temperature; Compare SMR, pcrit estimates with and without probe drift correction for all trials from 12-May-17, need to do in labchart"
12-May-17,Clinocottus_globiceps,Clinocottus globiceps,clgl,intop-inbottom,NFB0014,12,35,33.8,101.4,101.4,H,465.01,1.7206,0,100,4.4,110.5,pcrit,1209.7222,18.0956,28.8331,-0.0138,01:30.0,06:30.0,315,"All probes from trials on 12-May-2018 were ~5% over 100% Air Sat (Drift ~5%), may have been due to cold (11.5C) probe drift check water temperature; Compare SMR, pcrit estimates with and without probe drift correction for all trials from 12-May-17, need to do in labchart"
12-May-17,Clinocottus_globiceps,Clinocottus globiceps,clgl,intop-inbottom,NFB0014,12,35,33.8,101.4,101.4,H,465.01,1.7206,0,100,4.4,110.5,pcrit,1214.9936,14.5596,23.199,-0.0135,06:45.0,11:45.0,315,"All probes from trials on 12-May-2018 were ~5% over 100% Air Sat (Drift ~5%), may have been due to cold (11.5C) probe drift check water temperature; Compare SMR, pcrit estimates with and without probe drift correction for all trials from 12-May-17, need to do in labchart"
12-May-17,Clinocottus_globiceps,Clinocottus globiceps,clgl,intop-inbottom,NFB0014,12,35,33.8,101.4,101.4,H,465.01,1.7206,0,100,4.4,110.5,pcrit,1220.2707,10.7374,17.1087,-0.0145,12:00.0,17:00.0,315,"All probes from trials on 12-May-2018 were ~5% over 100% Air Sat (Drift ~5%), may have been due to cold (11.5C) probe drift check water temperature; Compare SMR, pcrit estimates with and without probe drift correction for all trials from 12-May-17, need to do in labchart"
12-May-17,Clinocottus_globiceps,Clinocottus globiceps,clgl,intop-inbottom,NFB0014,12,35,33.8,101.4,101.4,H,465.01,1.7206,0,100,4.4,110.5,pcrit,1225.5429,7.4276,11.835,-0.0111,17:15.0,22:15.0,315,"All probes from trials on 12-May-2018 were ~5% over 100% Air Sat (Drift ~5%), may have been due to cold (11.5C) probe drift check water temperature; Compare SMR, pcrit estimates with and without probe drift correction for all trials from 12-May-17, need to do in labchart"
12-May-17,Clinocottus_globiceps,Clinocottus globiceps,clgl,intop-inbottom,NFB0014,12,35,33.8,101.4,101.4,H,465.01,1.7206,0,100,4.4,110.5,pcrit,1230.8206,5.0005,7.9676,-0.0077,22:30.0,27:30.0,315,"All probes from trials on 12-May-2018 were ~5% over 100% Air Sat (Drift ~5%), may have been due to cold (11.5C) probe drift check water temperature; Compare SMR, pcrit estimates with and without probe drift correction for all trials from 12-May-17, need to do in labchart"
12-May-17,Clinocottus_globiceps,Clinocottus globiceps,clgl,intop-inbottom,NFB0014,12,35,33.8,101.4,101.4,H,465.01,1.7206,0,100,4.4,110.5,pcrit,1236.0937,3.1526,5.0232,-0.0069,27:45.0,32:45.0,315,"All probes from trials on 12-May-2018 were ~5% over 100% Air Sat (Drift ~5%), may have been due to cold (11.5C) probe drift check water temperature; Compare SMR, pcrit estimates with and without probe drift correction for all trials from 12-May-17, need to do in labchart"
12-May-17,Clinocottus_globiceps,Clinocottus globiceps,clgl,intop-inbottom,NFB0014,12,35,33.8,101.4,101.4,H,465.01,1.7206,0,100,4.4,110.5,pcrit,1241.3675,1.639,2.6116,-0.0059,33:00.0,38:00.0,315,"All probes from trials on 12-May-2018 were ~5% over 100% Air Sat (Drift ~5%), may have been due to cold (11.5C) probe drift check water temperature; Compare SMR, pcrit estimates with and without probe drift correction for all trials from 12-May-17, need to do in labchart"
12-May-17,Clinocottus_globiceps,Clinocottus globiceps,clgl,intop-inbottom,NFB0014,12,35,33.8,101.4,101.4,H,465.01,1.7206,0,100,4.4,110.5,pcrit,1246.6429,0.4387,0.6989,-0.004,38:15.0,43:15.0,315,"All probes from trials on 12-May-2018 were ~5% over 100% Air Sat (Drift ~5%), may have been due to cold (11.5C) probe drift check water temperature; Compare SMR, pcrit estimates with and without probe drift correction for all trials from 12-May-17, need to do in labchart"
23-May-17,Oligocottus_maculosus,Oligocottus maculosus,olma,top-inbottom_tank10_bucket,NFB0010,12,35,6.9,101.4,101.4,B+marbles,202.61,1.7206,0,100,0,98.9,smr,17.4534,89.3961,142.4418,-0.0085,12:00.0,22:45.0,660,
23-May-17,Oligocottus_maculosus,Oligocottus maculosus,olma,top-inbottom_tank10_bucket,NFB0010,12,35,6.9,101.4,101.4,B+marbles,202.61,1.7206,0,100,0,98.9,smr,44.579,89.3754,142.4088,-0.0072,39:15.0,49:30.0,630,
23-May-17,Oligocottus_maculosus,Oligocottus maculosus,olma,top-inbottom_tank10_bucket,NFB0010,12,35,6.9,101.4,101.4,B+marbles,202.61,1.7206,0,100,0,98.9,smr,70.0802,90.9787,144.9635,-0.0061,04:30.0,15:00.0,645,
23-May-17,Oligocottus_maculosus,Oligocottus maculosus,olma,top-inbottom_tank10_bucket,NFB0010,12,35,6.9,101.4,101.4,B+marbles,202.61,1.7206,0,100,0,98.9,smr,92.6891,92.3781,147.1933,-0.0062,28:45.0,35:45.0,435,
23-May-17,Oligocottus_maculosus,Oligocottus maculosus,olma,top-inbottom_tank10_bucket,NFB0010,12,35,6.9,101.4,101.4,B+marbles,202.61,1.7206,0,100,0,98.9,smr,121.5748,91.1212,145.1906,-0.0062,55:30.0,06:30.0,675,
23-May-17,Oligocottus_maculosus,Oligocottus maculosus,olma,top-inbottom_tank10_bucket,NFB0010,12,35,6.9,101.4,101.4,B+marbles,202.61,1.7206,0,100,0,98.9,smr,145.6857,92.446,147.3015,-0.0053,20:45.0,29:15.0,525,
23-May-17,Oligocottus_maculosus,Oligocottus maculosus,olma,top-inbottom_tank10_bucket,NFB0010,12,35,6.9,101.4,101.4,B+marbles,202.61,1.7206,0,100,0,98.9,smr,175.3248,87.3485,139.1793,-0.0063,50:15.0,58:45.0,525,
23-May-17,Oligocottus_maculosus,Oligocottus maculosus,olma,top-inbottom_tank10_bucket,NFB0010,12,35,6.9,101.4,101.4,B+marbles,202.61,1.7206,0,100,0,98.9,smr,199.4374,91.8558,146.3611,-0.0047,13:00.0,24:00.0,675,
23-May-17,Oligocottus_maculosus,Oligocottus maculosus,olma,top-inbottom_tank10_bucket,NFB0010,12,35,6.9,101.4,101.4,B+marbles,202.61,1.7206,0,100,0,98.9,smr,226.0612,91.4838,145.7683,-0.0046,39:00.0,51:00.0,735,
23-May-17,Oligocottus_maculosus,Oligocottus maculosus,olma,top-inbottom_tank10_bucket,NFB0010,12,35,6.9,101.4,101.4,B+marbles,202.61,1.7206,0,100,0,98.9,smr,252.6829,91.6225,145.9894,-0.0045,06:45.0,16:15.0,585,
23-May-17,Oligocottus_maculosus,Oligocottus maculosus,olma,top-inbottom_tank10_bucket,NFB0010,12,35,6.9,101.4,101.4,B+marbles,202.61,1.7206,0,100,0,98.9,smr,277.6729,92.3964,147.2225,-0.0042,30:30.0,42:15.0,720,
23-May-17,Oligocottus_maculosus,Oligocottus maculosus,olma,top-inbottom_tank10_bucket,NFB0010,12,35,6.9,101.4,101.4,B+marbles,202.61,1.7206,0,100,0,98.9,smr,303.9248,92.6283,147.5919,-0.004,56:45.0,08:15.0,705,
23-May-17,Oligocottus_maculosus,Oligocottus maculosus,olma,top-inbottom_tank10_bucket,NFB0010,12,35,6.9,101.4,101.4,B+marbles,202.61,1.7206,0,100,0,98.9,smr,329.0493,92.8743,147.9839,-0.0041,21:45.0,33:15.0,705,
23-May-17,Oligocottus_maculosus,Oligocottus maculosus,olma,top-inbottom_tank10_bucket,NFB0010,12,35,6.9,101.4,101.4,B+marbles,202.61,1.7206,0,100,0,98.9,smr,353.6624,94.1603,150.0331,-0.0033,47:45.0,56:15.0,525,
23-May-17,Oligocottus_maculosus,Oligocottus maculosus,olma,top-inbottom_tank10_bucket,NFB0010,12,35,6.9,101.4,101.4,B+marbles,202.61,1.7206,0,100,0,98.9,smr,381.4163,92.9741,148.143,-0.004,14:00.0,25:15.0,690,
23-May-17,Oligocottus_maculosus,Oligocottus maculosus,olma,top-inbottom_tank10_bucket,NFB0010,12,35,6.9,101.4,101.4,B+marbles,202.61,1.7206,0,100,0,98.9,smr,407.6611,93.2877,148.6426,-0.0035,40:15.0,51:15.0,675,
23-May-17,Oligocottus_maculosus,Oligocottus maculosus,olma,top-inbottom_tank10_bucket,NFB0010,12,35,6.9,101.4,101.4,B+marbles,202.61,1.7206,0,100,0,98.9,smr,432.9083,93.4919,148.968,-0.0041,05:15.0,16:30.0,690,
23-May-17,Oligocottus_maculosus,Oligocottus maculosus,olma,top-inbottom_tank10_bucket,NFB0010,12,35,6.9,101.4,101.4,B+marbles,202.61,1.7206,0,100,0,98.9,smr,459.1554,93.3931,148.8106,-0.0038,31:00.0,43:00.0,735,
23-May-17,Oligocottus_maculosus,Oligocottus maculosus,olma,top-inbottom_tank10_bucket,NFB0010,12,35,6.9,101.4,101.4,B+marbles,202.61,1.7206,0,100,0,98.9,smr,486.1587,93.2368,148.5614,-0.0035,58:30.0,09:15.0,660,
23-May-17,Oligocottus_maculosus,Oligocottus maculosus,olma,top-inbottom_tank10_bucket,NFB0010,12,35,6.9,101.4,101.4,B+marbles,202.61,1.7206,0,100,0,98.9,smr,512.1616,93.5371,149.04,-0.0032,23:45.0,35:45.0,735,
23-May-17,Oligocottus_maculosus,Oligocottus maculosus,olma,top-inbottom_tank10_bucket,NFB0010,12,35,6.9,101.4,101.4,B+marbles,202.61,1.7206,0,100,0,98.9,smr,538.0347,93.5405,149.0454,-0.0038,49:45.0,01:15.0,705,
23-May-17,Oligocottus_maculosus,Oligocottus maculosus,olma,top-inbottom_tank10_bucket,NFB0010,12,35,6.9,101.4,101.4,B+marbles,202.61,1.7206,0,100,0,98.9,smr,563.4041,93.9108,149.6354,-0.0034,15:15.0,26:15.0,675,
23-May-17,Oligocottus_maculosus,Oligocottus maculosus,olma,top-inbottom_tank10_bucket,NFB0010,12,35,6.9,101.4,101.4,B+marbles,202.61,1.7206,0,100,0,98.9,smr,589.6533,93.9407,149.6832,-0.0035,41:15.0,52:30.0,690,
23-May-17,Oligocottus_maculosus,Oligocottus maculosus,olma,top-inbottom_tank10_bucket,NFB0010,12,35,6.9,101.4,101.4,B+marbles,202.61,1.7206,0,100,0,98.9,smr,616.0311,93.7475,149.3753,-0.0037,07:45.0,18:30.0,660,
23-May-17,Oligocottus_maculosus,Oligocottus maculosus,olma,top-inbottom_tank10_bucket,NFB0010,12,35,6.9,101.4,101.4,B+marbles,202.61,1.7206,0,100,0,98.9,smr,641.1554,94.2973,150.2513,-0.0033,32:30.0,43:45.0,690,
23-May-17,Oligocottus_maculosus,Oligocottus maculosus,olma,top-inbottom_tank10_bucket,NFB0010,12,35,6.9,101.4,101.4,B+marbles,202.61,1.7206,0,100,0,98.9,smr,667.1525,94.0487,149.8553,-0.0036,58:15.0,09:45.0,705,
23-May-17,Oligocottus_maculosus,Oligocottus maculosus,olma,top-inbottom_tank10_bucket,NFB0010,12,35,6.9,101.4,101.4,B+marbles,202.61,1.7206,0,100,0,98.9,smr,694.1576,93.8999,149.6181,-0.0037,25:15.0,36:30.0,690,
23-May-17,Oligocottus_maculosus,Oligocottus maculosus,olma,top-inbottom_tank10_bucket,NFB0010,12,35,6.9,101.4,101.4,B+marbles,202.61,1.7206,0,100,0,98.9,smr,720.6582,92.7765,147.828,-0.0054,52:30.0,02:00.0,585,
23-May-17,Oligocottus_maculosus,Oligocottus maculosus,olma,top-inbottom_tank10_bucket,NFB0010,12,35,6.9,101.4,101.4,B+marbles,202.61,1.7206,0,100,0,98.9,smr,747.5404,93.2287,148.5486,-0.0033,20:00.0,28:00.0,495,
23-May-17,Oligocottus_maculosus,Oligocottus maculosus,olma,top-inbottom_tank10_bucket,NFB0010,12,35,6.9,101.4,101.4,B+marbles,202.61,1.7206,0,100,0,98.9,smr,772.5392,93.7636,149.4009,-0.0035,43:15.0,54:30.0,690,
23-May-17,Oligocottus_maculosus,Oligocottus maculosus,olma,top-inbottom_tank10_bucket,NFB0010,12,35,6.9,101.4,101.4,B+marbles,202.61,1.7206,0,100,0,98.9,smr,797.5303,94.1508,150.0178,-0.0034,07:45.0,19:45.0,735,
23-May-17,Oligocottus_maculosus,Oligocottus maculosus,olma,top-inbottom_tank10_bucket,NFB0010,12,35,6.9,101.4,101.4,B+marbles,202.61,1.7206,0,100,0,98.9,smr,824.2782,93.9029,149.6229,-0.0034,35:15.0,45:30.0,630,
23-May-17,Oligocottus_maculosus,Oligocottus maculosus,olma,top-inbottom_tank10_bucket,NFB0010,12,35,6.9,101.4,101.4,B+marbles,202.61,1.7206,0,100,0,98.9,smr,849.7725,94.267,150.203,-0.0034,00:30.0,11:00.0,645,
23-May-17,Oligocottus_maculosus,Oligocottus maculosus,olma,top-inbottom_tank10_bucket,NFB0010,12,35,6.9,101.4,101.4,B+marbles,202.61,1.7206,0,100,0,98.9,smr,875.6467,94.0866,149.9155,-0.0035,26:00.0,37:00.0,675,
